,age,gender,race,date,file_path,vgg16_pred,vgg16_uncertainty
460,1,0,2.0,2.016121922274904e+16,UTKFACE_val/1_0_2_20161219222749039.jpg.chip.jpg,1.0,0.4893604815006256
461,37,1,1.0,2.0170103183005864e+16,UTKFACE_val/37_1_1_20170103183005866.jpg.chip.jpg,56.0,9.746659278869629
462,62,0,0.0,2.017011120070352e+16,UTKFACE_val/62_0_0_20170111200703518.jpg.chip.jpg,61.0,5.596991539001465
463,70,0,0.0,2.017010418585405e+16,UTKFACE_val/70_0_0_20170104185854046.jpg.chip.jpg,86.0,8.047719955444336
464,51,0,1.0,2.0170113174654644e+16,UTKFACE_val/51_0_1_20170113174654644.jpg.chip.jpg,49.0,6.620542049407959
465,38,0,0.0,2.017011600101219e+16,UTKFACE_val/38_0_0_20170116001012194.jpg.chip.jpg,72.0,11.973655700683594
466,28,0,4.0,2.0170113150805664e+16,UTKFACE_val/28_0_4_20170113150805663.jpg.chip.jpg,32.0,4.893335819244385
467,89,1,0.0,2.017011018381093e+16,UTKFACE_val/89_1_0_20170110183810930.jpg.chip.jpg,89.0,0.0
468,14,0,0.0,2.0170110224528796e+16,UTKFACE_val/14_0_0_20170110224528797.jpg.chip.jpg,10.0,2.9982450008392334
469,55,0,3.0,2.0170105180635544e+16,UTKFACE_val/55_0_3_20170105180635542.jpg.chip.jpg,72.0,5.128865718841553
470,2,1,4.0,2.016122119363473e+16,UTKFACE_val/2_1_4_20161221193634726.jpg.chip.jpg,4.0,0.9233804941177368
471,44,0,3.0,2.0170119181415172e+16,UTKFACE_val/44_0_3_20170119181415173.jpg.chip.jpg,45.0,2.5464112758636475
472,60,0,0.0,2.0170117162852564e+16,UTKFACE_val/60_0_0_20170117162852563.jpg.chip.jpg,67.0,13.228656768798828
473,54,0,0.0,2.0170109010040816e+16,UTKFACE_val/54_0_0_20170109010040814.jpg.chip.jpg,42.0,7.425950050354004
474,81,1,0.0,2.017012023053254e+16,UTKFACE_val/81_1_0_20170120230532540.jpg.chip.jpg,85.0,1.9841476678848267
475,16,1,0.0,2.0170102234927276e+16,UTKFACE_val/16_1_0_20170102234927276.jpg.chip.jpg,31.0,4.3237409591674805
476,1,0,2.0,2.0161219205318388e+16,UTKFACE_val/1_0_2_20161219205318388.jpg.chip.jpg,1.0,0.7451598048210144
477,58,1,0.0,2.017010418571075e+16,UTKFACE_val/58_1_0_20170104185710750.jpg.chip.jpg,86.0,8.270906448364258
478,43,1,3.0,2.0170119204557144e+16,UTKFACE_val/43_1_3_20170119204557143.jpg.chip.jpg,28.0,8.711153984069824
479,62,0,0.0,2.017011120450543e+16,UTKFACE_val/62_0_0_20170111204505433.jpg.chip.jpg,72.0,9.727876663208008
480,90,0,0.0,2.017011717493154e+16,UTKFACE_val/90_0_0_20170117174931541.jpg.chip.jpg,58.0,12.339388847351074
481,55,0,3.0,2.0170119200941652e+16,UTKFACE_val/55_0_3_20170119200941652.jpg.chip.jpg,32.0,8.579504013061523
482,25,1,0.0,2.0170119163307644e+16,UTKFACE_val/25_1_0_20170119163307644.jpg.chip.jpg,37.0,15.358522415161133
483,78,0,0.0,2.017012022452525e+16,UTKFACE_val/78_0_0_20170120224525249.jpg.chip.jpg,88.0,13.1465425491333
484,1,1,2.0,2.0161219222758264e+16,UTKFACE_val/1_1_2_20161219222758263.jpg.chip.jpg,1.0,0.3663475513458252
485,36,0,3.0,2.017011919432504e+16,UTKFACE_val/36_0_3_20170119194325042.jpg.chip.jpg,32.0,6.837204933166504
486,48,1,3.0,2.0170104220351696e+16,UTKFACE_val/48_1_3_20170104220351694.jpg.chip.jpg,42.0,5.335087299346924
487,23,0,1.0,2.017011403343813e+16,UTKFACE_val/23_0_1_20170114033438130.jpg.chip.jpg,50.0,20.442731857299805
488,37,0,3.0,2.0170119202410748e+16,UTKFACE_val/37_0_3_20170119202410749.jpg.chip.jpg,49.0,6.252578258514404
489,80,1,4.0,2.0170110184132972e+16,UTKFACE_val/80_1_4_20170110184132973.jpg.chip.jpg,80.0,0.0
490,68,1,0.0,2.017011014333709e+16,UTKFACE_val/68_1_0_20170110143337087.jpg.chip.jpg,68.0,5.932958602905273
491,28,1,1.0,2.017010913245743e+16,UTKFACE_val/28_1_1_20170109132457432.jpg.chip.jpg,28.0,5.351831912994385
492,16,1,0.0,2.017010401354317e+16,UTKFACE_val/16_1_0_20170104013543170.jpg.chip.jpg,26.0,6.999812126159668
493,24,0,0.0,2.017011118175033e+16,UTKFACE_val/24_0_0_20170111181750330.jpg.chip.jpg,10.0,5.860438346862793
494,23,0,0.0,2.0170116221722976e+16,UTKFACE_val/23_0_0_20170116221722978.jpg.chip.jpg,30.0,3.5481648445129395
495,35,1,1.0,2.0170117154025584e+16,UTKFACE_val/35_1_1_20170117154025584.jpg.chip.jpg,38.0,0.7326951026916504
496,50,1,0.0,2.0170120221635036e+16,UTKFACE_val/50_1_0_20170120221635036.jpg.chip.jpg,61.0,4.479191780090332
497,2,0,0.0,2.0161219160615892e+16,UTKFACE_val/2_0_0_20161219160615893.jpg.chip.jpg,2.0,1.020835518836975
498,26,1,1.0,2.0170113012012656e+16,UTKFACE_val/26_1_1_20170113012012655.jpg.chip.jpg,28.0,3.797506093978882
499,67,0,0.0,2.017010418524195e+16,UTKFACE_val/67_0_0_20170104185241950.jpg.chip.jpg,38.0,12.335229873657227
500,1,0,2.0,2.0161219203016316e+16,UTKFACE_val/1_0_2_20161219203016316.jpg.chip.jpg,4.0,2.2594828605651855
501,38,0,0.0,2.01701171538356e+16,UTKFACE_val/38_0_0_20170117153835602.jpg.chip.jpg,36.0,6.26267147064209
502,89,1,0.0,2.0170120223754332e+16,UTKFACE_val/89_1_0_20170120223754333.jpg.chip.jpg,88.0,14.36149787902832
503,30,1,4.0,2.0170117143606824e+16,UTKFACE_val/30_1_4_20170117143606826.jpg.chip.jpg,52.0,0.0
504,67,0,0.0,2.017011321031993e+16,UTKFACE_val/67_0_0_20170113210319928.jpg.chip.jpg,28.0,15.402921676635742
505,28,1,3.0,2.0170119194934348e+16,UTKFACE_val/28_1_3_20170119194934347.jpg.chip.jpg,28.0,1.7888543605804443
506,1,0,3.0,2.0161219230715892e+16,UTKFACE_val/1_0_3_20161219230715892.jpg.chip.jpg,1.0,0.22360679507255554
507,53,0,0.0,2.0170117190917316e+16,UTKFACE_val/53_0_0_20170117190917315.jpg.chip.jpg,36.0,9.596600532531738
508,55,0,3.0,2.017011917111783e+16,UTKFACE_val/55_0_3_20170119171117830.jpg.chip.jpg,58.0,7.49368143081665
509,4,1,2.0,2.016121914153639e+16,UTKFACE_val/4_1_2_20161219141536392.jpg.chip.jpg,6.0,1.605090618133545
510,4,0,2.0,2.017011021355132e+16,UTKFACE_val/4_0_2_20170110213551318.jpg.chip.jpg,5.0,20.74526023864746
511,26,0,2.0,2.017011618021975e+16,UTKFACE_val/26_0_2_20170116180219752.jpg.chip.jpg,67.0,9.651151657104492
512,26,1,4.0,2.0170117152921444e+16,UTKFACE_val/26_1_4_20170117152921443.jpg.chip.jpg,26.0,8.400971412658691
513,22,0,1.0,2.017011313340564e+16,UTKFACE_val/22_0_1_20170113133405641.jpg.chip.jpg,28.0,4.4659528732299805
514,1,1,3.0,2.016121922554396e+16,UTKFACE_val/1_1_3_20161219225543960.jpg.chip.jpg,4.0,0.0
515,28,0,1.0,2.017011313403649e+16,UTKFACE_val/28_0_1_20170113134036488.jpg.chip.jpg,26.0,2.1051316261291504
516,1,0,2.0,2.0161219195334724e+16,UTKFACE_val/1_0_2_20161219195334724.jpg.chip.jpg,2.0,0.6488856673240662
517,28,1,0.0,2.0170117122007868e+16,UTKFACE_val/28_1_0_20170117122007867.jpg.chip.jpg,28.0,3.7500877380371094
518,20,1,0.0,2.0170119153738076e+16,UTKFACE_val/20_1_0_20170119153738075.jpg.chip.jpg,20.0,3.5466811656951904
519,40,1,0.0,2.017010417293676e+16,UTKFACE_val/40_1_0_20170104172936762.jpg.chip.jpg,52.0,5.527681350708008
520,10,1,3.0,2.017010422164543e+16,UTKFACE_val/10_1_3_20170104221645430.jpg.chip.jpg,10.0,0.0
521,40,1,0.0,2.017011712191043e+16,UTKFACE_val/40_1_0_20170117121910432.jpg.chip.jpg,35.0,4.482421875
522,28,0,3.0,2.017011919462294e+16,UTKFACE_val/28_0_3_20170119194622939.jpg.chip.jpg,40.0,6.6844282150268555
523,36,0,3.0,2.017011914413178e+16,UTKFACE_val/36_0_3_20170119144131781.jpg.chip.jpg,50.0,13.078206062316895
524,1,0,2.0,2.0161219204958036e+16,UTKFACE_val/1_0_2_20161219204958037.jpg.chip.jpg,1.0,0.0
525,26,1,3.0,2.0170104220140544e+16,UTKFACE_val/26_1_3_20170104220140542.jpg.chip.jpg,32.0,2.9361629486083984
526,36,0,0.0,2.017011720344399e+16,UTKFACE_val/36_0_0_20170117203443991.jpg.chip.jpg,28.0,3.5373942852020264
527,38,0,0.0,2.0170113210126612e+16,UTKFACE_val/38_0_0_20170113210126612.jpg.chip.jpg,28.0,13.370332717895508
528,56,0,2.0,2.017011120205831e+16,UTKFACE_val/56_0_2_20170111202058310.jpg.chip.jpg,80.0,12.947159767150879
529,1,0,3.0,2.016122022310058e+16,UTKFACE_val/1_0_3_20161220223100579.jpg.chip.jpg,1.0,0.0
530,45,0,3.0,2.0170119195829724e+16,UTKFACE_val/45_0_3_20170119195829723.jpg.chip.jpg,36.0,3.7342653274536133
531,49,0,1.0,2.017011702251372e+16,UTKFACE_val/49_0_1_20170117022513719.jpg.chip.jpg,52.0,8.888046264648438
532,66,1,0.0,2.017011013163996e+16,UTKFACE_val/66_1_0_20170110131639960.jpg.chip.jpg,85.0,6.884574890136719
533,55,0,0.0,2.0170117155039028e+16,UTKFACE_val/55_0_0_20170117155039029.jpg.chip.jpg,66.0,16.361942291259766
534,45,0,3.0,2.017011920203042e+16,UTKFACE_val/45_0_3_20170119202030421.jpg.chip.jpg,36.0,1.020835518836975
535,23,0,1.0,2.0170114032011296e+16,UTKFACE_val/23_0_1_20170114032011297.jpg.chip.jpg,18.0,8.094182014465332
536,1,1,2.0,2.017010919075276e+16,UTKFACE_val/1_1_2_20170109190752762.jpg.chip.jpg,2.0,1.0711528062820435
537,45,1,1.0,2.0170113012603224e+16,UTKFACE_val/45_1_1_20170113012603225.jpg.chip.jpg,38.0,12.136395454406738
538,26,1,1.0,2.0170116160850384e+16,UTKFACE_val/26_1_1_20170116160850384.jpg.chip.jpg,28.0,12.963410377502441
539,55,0,0.0,2.017011718564224e+16,UTKFACE_val/55_0_0_20170117185642242.jpg.chip.jpg,60.0,8.605995178222656
540,55,0,0.0,2.017012022243872e+16,UTKFACE_val/55_0_0_20170120222438720.jpg.chip.jpg,88.0,12.0324125289917
541,43,1,1.0,2.0170117193944156e+16,UTKFACE_val/43_1_1_20170117193944155.jpg.chip.jpg,46.0,7.433211326599121
542,45,1,4.0,2.017011301172157e+16,UTKFACE_val/45_1_4_20170113011721570.jpg.chip.jpg,43.0,3.5284557342529297
543,58,0,0.0,2.0170117173315296e+16,UTKFACE_val/58_0_0_20170117173315296.jpg.chip.jpg,66.0,3.2163236141204834
544,27,1,3.0,2.0170104223400456e+16,UTKFACE_val/27_1_3_20170104223400455.jpg.chip.jpg,42.0,6.96306037902832
545,1,0,4.0,2.0161221192604164e+16,UTKFACE_val/1_0_4_20161221192604164.jpg.chip.jpg,1.0,0.44426167011260986
546,36,0,1.0,2.017011314185081e+16,UTKFACE_val/36_0_1_20170113141850810.jpg.chip.jpg,42.0,3.831998348236084
547,90,0,0.0,2.017011122164762e+16,UTKFACE_val/90_0_0_20170111221647621.jpg.chip.jpg,85.0,4.90005350112915
548,24,1,2.0,2.0170116174405212e+16,UTKFACE_val/24_1_2_20170116174405212.jpg.chip.jpg,24.0,2.5105042457580566
549,1,0,2.0,2.0161219201442356e+16,UTKFACE_val/1_0_2_20161219201442357.jpg.chip.jpg,4.0,1.5312533378601074
550,28,0,0.0,2.0170117144444596e+16,UTKFACE_val/28_0_0_20170117144444595.jpg.chip.jpg,46.0,6.80769681930542
551,4,1,2.0,2.016121915375298e+16,UTKFACE_val/4_1_2_20161219153752980.jpg.chip.jpg,4.0,0.0
552,76,0,2.0,2.017010517443378e+16,UTKFACE_val/76_0_2_20170105174433781.jpg.chip.jpg,66.0,8.243658065795898
553,2,1,4.0,2.0161221202436616e+16,UTKFACE_val/2_1_4_20161221202436617.jpg.chip.jpg,1.0,0.670820415019989
554,1,1,2.0,2.0161219201453804e+16,UTKFACE_val/1_1_2_20161219201453804.jpg.chip.jpg,2.0,1.3803126811981201
555,15,1,0.0,2.017010320092595e+16,UTKFACE_val/15_1_0_20170103200925950.jpg.chip.jpg,15.0,1.538967490196228
556,30,1,2.0,2.017011619123912e+16,UTKFACE_val/30_1_2_20170116191239121.jpg.chip.jpg,26.0,5.67056131362915
557,14,0,0.0,2.0170110225725644e+16,UTKFACE_val/14_0_0_20170110225725643.jpg.chip.jpg,18.0,8.43223762512207
558,1,0,2.0,2.0161219155400228e+16,UTKFACE_val/1_0_2_20161219155400229.jpg.chip.jpg,4.0,0.6155869960784912
559,29,0,3.0,2.0170119195311708e+16,UTKFACE_val/29_0_3_20170119195311707.jpg.chip.jpg,51.0,9.923257827758789
560,23,0,1.0,2.017011315091375e+16,UTKFACE_val/23_0_1_20170113150913751.jpg.chip.jpg,23.0,19.147350311279297
561,40,1,0.0,2.0170104183639756e+16,UTKFACE_val/40_1_0_20170104183639757.jpg.chip.jpg,61.0,5.720691680908203
562,1,0,3.0,2.0161219225759904e+16,UTKFACE_val/1_0_3_20161219225759904.jpg.chip.jpg,1.0,1.1821033954620361
563,47,0,0.0,2.017011620560877e+16,UTKFACE_val/47_0_0_20170116205608766.jpg.chip.jpg,50.0,10.835006713867188
564,26,0,4.0,2.017011720001704e+16,UTKFACE_val/26_0_4_20170117200017039.jpg.chip.jpg,60.0,15.162627220153809
565,56,0,0.0,2.017011117174746e+16,UTKFACE_val/56_0_0_20170111171747459.jpg.chip.jpg,72.0,6.532509803771973
566,21,1,2.0,2.017011616500908e+16,UTKFACE_val/21_1_2_20170116165009080.jpg.chip.jpg,23.0,2.3680994510650635
567,28,0,3.0,2.01701191949352e+16,UTKFACE_val/28_0_3_20170119194935202.jpg.chip.jpg,42.0,6.054793834686279
568,28,1,0.0,2.0170117202609984e+16,UTKFACE_val/28_1_0_20170117202609983.jpg.chip.jpg,28.0,7.0597076416015625
569,1,0,2.0,2.0161219211244364e+16,UTKFACE_val/1_0_2_20161219211244365.jpg.chip.jpg,4.0,1.0894228219985962
570,18,0,0.0,2.017010518325944e+16,UTKFACE_val/18_0_0_20170105183259439.jpg.chip.jpg,51.0,19.768129348754883
571,35,1,2.0,2.0170116191844464e+16,UTKFACE_val/35_1_2_20170116191844463.jpg.chip.jpg,32.0,4.9311041831970215
572,52,1,0.0,2.017011318471432e+16,UTKFACE_val/52_1_0_20170113184714320.jpg.chip.jpg,61.0,10.057073593139648
573,35,1,1.0,2.0170116165647704e+16,UTKFACE_val/35_1_1_20170116165647705.jpg.chip.jpg,35.0,4.811171054840088
574,40,0,2.0,2.0170116180919548e+16,UTKFACE_val/40_0_2_20170116180919548.jpg.chip.jpg,62.0,6.0721540451049805
575,76,1,0.0,2.017011220494387e+16,UTKFACE_val/76_1_0_20170112204943874.jpg.chip.jpg,50.0,14.420289039611816
576,36,0,0.0,2.017011716354197e+16,UTKFACE_val/36_0_0_20170117163541966.jpg.chip.jpg,80.0,11.274097442626953
577,50,0,2.0,2.0170109012311748e+16,UTKFACE_val/50_0_2_20170109012311747.jpg.chip.jpg,50.0,2.462347984313965
578,100,1,2.0,2.0170112222336456e+16,UTKFACE_val/100_1_2_20170112222336458.jpg.chip.jpg,96.0,3.993086099624634
579,26,1,1.0,2.01701161602475e+16,UTKFACE_val/26_1_1_20170116160247500.jpg.chip.jpg,28.0,1.7252001762390137
580,14,0,0.0,2.0170110224445656e+16,UTKFACE_val/14_0_0_20170110224445654.jpg.chip.jpg,14.0,0.0
581,26,1,1.0,2.0170116223432216e+16,UTKFACE_val/26_1_1_20170116223432216.jpg.chip.jpg,17.0,18.09994125366211
582,26,1,4.0,2.017011717452705e+16,UTKFACE_val/26_1_4_20170117174527047.jpg.chip.jpg,26.0,2.211810350418091
583,62,0,0.0,2.0170111204910736e+16,UTKFACE_val/62_0_0_20170111204910736.jpg.chip.jpg,72.0,3.138890266418457
584,26,1,2.0,2.017011617331269e+16,UTKFACE_val/26_1_2_20170116173312689.jpg.chip.jpg,28.0,11.39378833770752
585,49,0,0.0,2.017010900161282e+16,UTKFACE_val/49_0_0_20170109001612820.jpg.chip.jpg,50.0,15.746260643005371
586,12,0,0.0,2.0170110215739156e+16,UTKFACE_val/12_0_0_20170110215739155.jpg.chip.jpg,10.0,30.366662979125977
587,26,1,4.0,2.0170117174529704e+16,UTKFACE_val/26_1_4_20170117174529702.jpg.chip.jpg,26.0,5.110361099243164
588,100,1,0.0,2.0170117195420804e+16,UTKFACE_val/100_1_0_20170117195420803.jpg.chip.jpg,100.0,6.630074977874756
589,26,1,2.0,2.0170116184449316e+16,UTKFACE_val/26_1_2_20170116184449316.jpg.chip.jpg,28.0,19.618667602539062
590,21,1,4.0,2.0170103225014664e+16,UTKFACE_val/21_1_4_20170103225014665.jpg.chip.jpg,21.0,0.0
591,1,0,2.0,2.0161219202906108e+16,UTKFACE_val/1_0_2_20161219202906108.jpg.chip.jpg,1.0,0.0
592,61,1,0.0,2.017011717512234e+16,UTKFACE_val/61_1_0_20170117175122341.jpg.chip.jpg,46.0,9.228673934936523
593,40,0,0.0,2.017011717063623e+16,UTKFACE_val/40_0_0_20170117170636232.jpg.chip.jpg,43.0,6.117059707641602
594,28,1,0.0,2.0170116205749384e+16,UTKFACE_val/28_1_0_20170116205749382.jpg.chip.jpg,18.0,4.88687801361084
595,28,0,0.0,2.01701170218183e+16,UTKFACE_val/28_0_0_20170117021818299.jpg.chip.jpg,44.0,5.114221572875977
596,18,0,0.0,2.0170110232624416e+16,UTKFACE_val/18_0_0_20170110232624418.jpg.chip.jpg,15.0,1.3533583879470825
597,1,0,0.0,2.017010919382001e+16,UTKFACE_val/1_0_0_20170109193820009.jpg.chip.jpg,1.0,0.9445132613182068
598,15,1,2.0,2.0161219193333692e+16,UTKFACE_val/15_1_2_20161219193333691.jpg.chip.jpg,18.0,6.540561676025391
599,1,1,4.0,2.016122120182792e+16,UTKFACE_val/1_1_4_20161221201827921.jpg.chip.jpg,1.0,0.0
600,70,1,0.0,2.0170110122250868e+16,UTKFACE_val/70_1_0_20170110122250867.jpg.chip.jpg,68.0,6.737756729125977
601,40,0,3.0,2.017011915322857e+16,UTKFACE_val/40_0_3_20170119153228569.jpg.chip.jpg,36.0,4.111600875854492
602,1,0,0.0,2.0161219190045156e+16,UTKFACE_val/1_0_0_20161219190045155.jpg.chip.jpg,1.0,0.7539370059967041
603,72,0,1.0,2.0170113142501772e+16,UTKFACE_val/72_0_1_20170113142501771.jpg.chip.jpg,72.0,6.348435401916504
604,36,0,3.0,2.017011718331051e+16,UTKFACE_val/36_0_3_20170117183310510.jpg.chip.jpg,31.0,9.264959335327148
605,4,1,2.0,2.016121920483042e+16,UTKFACE_val/4_1_2_20161219204830421.jpg.chip.jpg,5.0,0.5104177594184875
606,45,1,3.0,2.0170104234959304e+16,UTKFACE_val/45_1_3_20170104234959306.jpg.chip.jpg,35.0,4.93217134475708
607,1,0,3.0,2.0161220144830816e+16,UTKFACE_val/1_0_3_20161220144830816.jpg.chip.jpg,1.0,0.0
608,1,1,3.0,2.0161219224457584e+16,UTKFACE_val/1_1_3_20161219224457585.jpg.chip.jpg,1.0,1.213953971862793
609,47,0,0.0,2.017010901073019e+16,UTKFACE_val/47_0_0_20170109010730191.jpg.chip.jpg,45.0,4.1735382080078125
610,37,1,1.0,2.0170116153302332e+16,UTKFACE_val/37_1_1_20170116153302333.jpg.chip.jpg,38.0,0.8207826614379883
611,54,0,0.0,2.017011715544894e+16,UTKFACE_val/54_0_0_20170117155448941.jpg.chip.jpg,49.0,8.663899421691895
612,88,0,0.0,2.017011318542945e+16,UTKFACE_val/88_0_0_20170113185429450.jpg.chip.jpg,88.0,0.0
613,15,1,1.0,2.0170112191208424e+16,UTKFACE_val/15_1_1_20170112191208424.jpg.chip.jpg,35.0,8.362038612365723
614,100,1,0.0,2.0170119212053664e+16,UTKFACE_val/100_1_0_20170119212053665.jpg.chip.jpg,72.0,9.370165824890137
615,35,1,0.0,2.0170117193055396e+16,UTKFACE_val/35_1_0_20170117193055396.jpg.chip.jpg,23.0,5.704107284545898
616,38,1,0.0,2.017011118245286e+16,UTKFACE_val/38_1_0_20170111182452859.jpg.chip.jpg,72.0,6.517991065979004
617,53,0,0.0,2.017010421240724e+16,UTKFACE_val/53_0_0_20170104212407239.jpg.chip.jpg,58.0,1.831737756729126
618,42,0,4.0,2.0170104202126616e+16,UTKFACE_val/42_0_4_20170104202126618.jpg.chip.jpg,42.0,0.0
619,32,0,2.0,2.017011622112273e+16,UTKFACE_val/32_0_2_20170116221122729.jpg.chip.jpg,43.0,9.271347999572754
620,36,0,3.0,2.0170119202053412e+16,UTKFACE_val/36_0_3_20170119202053413.jpg.chip.jpg,36.0,3.8743419647216797
621,1,0,2.0,2.0161219211505436e+16,UTKFACE_val/1_0_2_20161219211505437.jpg.chip.jpg,1.0,0.0
622,38,0,0.0,2.0170117091005108e+16,UTKFACE_val/38_0_0_20170117091005107.jpg.chip.jpg,55.0,17.464174270629883
623,35,1,1.0,2.017011602040624e+16,UTKFACE_val/35_1_1_20170116020406238.jpg.chip.jpg,28.0,5.205260276794434
624,2,1,3.0,2.016121922500332e+16,UTKFACE_val/2_1_3_20161219225003319.jpg.chip.jpg,4.0,1.1821033954620361
625,26,1,2.0,2.017011618451077e+16,UTKFACE_val/26_1_2_20170116184510768.jpg.chip.jpg,28.0,4.287067413330078
626,22,1,3.0,2.017010422260755e+16,UTKFACE_val/22_1_3_20170104222607551.jpg.chip.jpg,27.0,4.006245136260986
627,1,1,2.0,2.0161219141525504e+16,UTKFACE_val/1_1_2_20161219141525504.jpg.chip.jpg,1.0,0.8335087299346924
628,53,1,0.0,2.0170120223149452e+16,UTKFACE_val/53_1_0_20170120223149451.jpg.chip.jpg,72.0,1.341640830039978
629,48,1,4.0,2.0170104181540548e+16,UTKFACE_val/48_1_4_20170104181540549.jpg.chip.jpg,48.0,0.0
630,22,0,0.0,2.0170104002331116e+16,UTKFACE_val/22_0_0_20170104002331117.jpg.chip.jpg,42.0,9.167879104614258
631,26,0,3.0,2.017010423042708e+16,UTKFACE_val/26_0_3_20170104230427081.jpg.chip.jpg,26.0,6.29515266418457
632,70,0,2.0,2.0161219160529736e+16,UTKFACE_val/70_0_2_20161219160529735.jpg.chip.jpg,70.0,0.0
633,27,1,0.0,2.0170117012350076e+16,UTKFACE_val/27_1_0_20170117012350076.jpg.chip.jpg,28.0,9.886061668395996
634,15,1,4.0,2.0170103233348796e+16,UTKFACE_val/15_1_4_20170103233348795.jpg.chip.jpg,16.0,4.2190046310424805
635,54,0,0.0,2.017010400221679e+16,UTKFACE_val/54_0_0_20170104002216792.jpg.chip.jpg,66.0,13.134526252746582
636,53,1,1.0,2.0170113013025664e+16,UTKFACE_val/53_1_1_20170113013025665.jpg.chip.jpg,36.0,6.492911338806152
637,35,1,0.0,2.0170116201535812e+16,UTKFACE_val/35_1_0_20170116201535811.jpg.chip.jpg,28.0,0.788068950176239
638,2,1,2.0,2.0161219151217244e+16,UTKFACE_val/2_1_2_20161219151217243.jpg.chip.jpg,2.0,0.0
639,32,1,3.0,2.017011920044274e+16,UTKFACE_val/32_1_3_20170119200442740.jpg.chip.jpg,35.0,3.36037278175354
640,40,0,0.0,2.0170117173051076e+16,UTKFACE_val/40_0_0_20170117173051076.jpg.chip.jpg,60.0,8.029550552368164
641,44,0,1.0,2.0170111181750404e+16,UTKFACE_val/44_0_1_20170111181750405.jpg.chip.jpg,44.0,0.0
642,27,1,0.0,2.017010323035491e+16,UTKFACE_val/27_1_0_20170103230354912.jpg.chip.jpg,28.0,1.657518744468689
643,71,1,3.0,2.017010913254365e+16,UTKFACE_val/71_1_3_20170109132543649.jpg.chip.jpg,71.0,0.0
644,66,1,0.0,2.017011014143017e+16,UTKFACE_val/66_1_0_20170110141430168.jpg.chip.jpg,72.0,0.0
645,58,0,4.0,2.0170104212755932e+16,UTKFACE_val/58_0_4_20170104212755933.jpg.chip.jpg,58.0,9.894176483154297
646,37,1,0.0,2.0170117184728224e+16,UTKFACE_val/37_1_0_20170117184728225.jpg.chip.jpg,28.0,3.921600103378296
647,26,1,2.0,2.0170116183011988e+16,UTKFACE_val/26_1_2_20170116183011989.jpg.chip.jpg,28.0,11.114712715148926
648,26,1,0.0,2.017011720164075e+16,UTKFACE_val/26_1_0_20170117201640750.jpg.chip.jpg,26.0,5.707566738128662
649,56,0,0.0,2.017010901215163e+16,UTKFACE_val/56_0_0_20170109012151633.jpg.chip.jpg,51.0,5.025199890136719
650,26,1,3.0,2.017010422293916e+16,UTKFACE_val/26_1_3_20170104222939159.jpg.chip.jpg,19.0,5.771071434020996
651,27,1,2.0,2.0170116190003224e+16,UTKFACE_val/27_1_2_20170116190003226.jpg.chip.jpg,31.0,5.393953800201416
652,30,0,3.0,2.017011714430176e+16,UTKFACE_val/30_0_3_20170117144301762.jpg.chip.jpg,45.0,9.732609748840332
653,67,0,0.0,2.0170104213345868e+16,UTKFACE_val/67_0_0_20170104213345869.jpg.chip.jpg,51.0,13.11648178100586
654,60,1,0.0,2.01701101226267e+16,UTKFACE_val/60_1_0_20170110122626700.jpg.chip.jpg,56.0,1.2311739921569824
655,89,1,0.0,2.017012023044557e+16,UTKFACE_val/89_1_0_20170120230445570.jpg.chip.jpg,92.0,3.7204980850219727
656,35,1,2.0,2.0170116183728468e+16,UTKFACE_val/35_1_2_20170116183728469.jpg.chip.jpg,35.0,12.2098970413208
657,36,0,1.0,2.0170113173237336e+16,UTKFACE_val/36_0_1_20170113173237337.jpg.chip.jpg,42.0,5.366563320159912
658,76,0,4.0,2.017011122261181e+16,UTKFACE_val/76_0_4_20170111222611809.jpg.chip.jpg,62.0,8.949419021606445
659,35,1,0.0,2.0170105165053628e+16,UTKFACE_val/35_1_0_20170105165053628.jpg.chip.jpg,35.0,3.764096260070801
660,52,0,1.0,2.017011717280461e+16,UTKFACE_val/52_0_1_20170117172804606.jpg.chip.jpg,60.0,12.928548812866211
661,32,0,2.0,2.017011713471691e+16,UTKFACE_val/32_0_2_20170117134716913.jpg.chip.jpg,46.0,1.657518744468689
662,40,0,3.0,2.017011713563807e+16,UTKFACE_val/40_0_3_20170117135638072.jpg.chip.jpg,56.0,9.784385681152344
663,1,1,3.0,2.0161220220548776e+16,UTKFACE_val/1_1_3_20161220220548777.jpg.chip.jpg,1.0,0.0
664,4,1,2.0,2.0170109191204628e+16,UTKFACE_val/4_1_2_20170109191204629.jpg.chip.jpg,4.0,1.4653902053833008
665,55,0,3.0,2.0170119171757096e+16,UTKFACE_val/55_0_3_20170119171757096.jpg.chip.jpg,66.0,3.6863903999328613
666,1,1,3.0,2.0161219224822176e+16,UTKFACE_val/1_1_3_20161219224822176.jpg.chip.jpg,2.0,0.5619514584541321
667,26,0,3.0,2.0170104230509744e+16,UTKFACE_val/26_0_3_20170104230509745.jpg.chip.jpg,35.0,7.2300543785095215
668,60,0,0.0,2.0170120221705044e+16,UTKFACE_val/60_0_0_20170120221705045.jpg.chip.jpg,51.0,12.687644004821777
669,36,0,4.0,2.0170117012819036e+16,UTKFACE_val/36_0_4_20170117012819035.jpg.chip.jpg,50.0,9.0954008102417
